userid,vzor_id,timestamp,orientation,touch_event_type,touch_x,touch_y,touch_pressure,touch_size,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239104496000000,,move,357,1176,0.176471,0,-1.07739,6.4811,8.81545,-0.362243,-1.03847,-0.577268
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239104529000000,,move,428,1223,0.176471,0,-1.26893,6.41885,7.41005,-0.0897972,-0.814894,-0.583987
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239104546000000,,move,457,1248,0.176471,0,-1.66397,6.11719,7.32626,-0.0647517,-0.717156,-0.591318
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239104563000000,,move,479,1273,0.176471,0,-1.79326,5.88016,8.58321,-0.0989602,-0.760527,-0.517403
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239104579000000,,move,495,1297,0.180392,0,-1.93212,5.77481,8.81545,0.0641408,-0.629802,-0.415388
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239104596000000,,move,510,1316,0.188235,0,-1.83156,5.74848,8.10677,0.227853,-0.405004,-0.286496
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239104629000000,,move,535,1345,0.196078,0,-1.95846,5.70059,7.9272,0.25412,-0.149662,-0.142942
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239104646000000,,move,545,1357,0.203922,0,-2.08296,6.0693,7.434,0.253509,0.163101,-0.0238237
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239104663000000,,move,554,1368,0.203922,0,-1.6927,6.08845,7.82904,0.204029,0.372017,0.0922407
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239104680000000,,move,562,1378,0.207843,0,-1.54665,5.9879,8.4659,0.21197,0.503964,0.177762
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239104730000000,,move,570,1389,0.192157,0,-1.60412,5.96635,8.21451,0.651793,0.660345,0.489914
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239104746000000,,move,554,1375,0.203922,0,-2.01352,5.67426,7.50582,0.687223,1.08612,0.686613
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239104763000000,,move,523,1342,0.207843,0,-1.76932,6.4811,6.8953,0.576046,1.55954,0.943787
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239104780000000,,move,481,1294,0.219608,0,-0.617704,6.90967,6.72771,0.439823,1.88818,1.05741
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239104813000000,,move,402,1201,0.235294,0,-1.14443,6.98389,6.30154,0.421497,1.88085,0.919352
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239104830000000,,move,374,1170,0.235294,0,-1.92973,6.88812,5.55694,0.413556,1.84298,0.818559
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239104846000000,,move,351,1148,0.235294,0,-1.8986,7.18021,5.26724,0.324369,1.77701,0.823446
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239104863000000,,move,330,1122,0.235294,0,-1.8579,7.25204,5.18584,0.164934,1.77456,0.802677
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239104880000000,,move,311,1097,0.239216,0,-1.47243,7.32386,5.01585,0.022602,1.54977,0.750143
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239104930000000,,move,245,1027,0.235294,0,-1.34315,7.49625,5.04698,-0.212581,1.41049,0.574824
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239104947000000,,move,223,1004,0.235294,0,-1.76453,7.8865,5.03979,-0.272446,1.24067,0.400117
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239104963000000,,move,204,986,0.243137,0,-1.75974,7.70454,5.09726,-0.237627,0.902248,0.238237
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239104980000000,,move,190,974,0.247059,0,-1.82438,7.54652,5.54258,-0.244957,0.68478,0.124006
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239105013000000,,move,177,944,0.243137,0,-1.92973,7.56089,6.07888,-0.23274,0.592539,0.00977384
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239105030000000,,move,171,932,0.243137,0,-2.91374,7.36935,5.62637,-0.165544,0.606589,-0.114843
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239105047000000,,move,161,919,0.239216,0,-3.75171,7.1419,4.74052,-0.141721,0.681115,-0.161268
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239105063000000,,move,150,906,0.25098,0,-3.04542,7.07008,5.03979,-0.22602,0.372017,-0.0268781
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239105080000000,,move,142,898,0.25098,0,-2.50194,7.10838,4.98712,-0.236405,0.0616974,-0.0323759
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239105113000000,,move,132,892,0.262745,0,-2.43011,6.92882,5.0781,-0.26817,-0.213192,-0.138666
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239105130000000,,move,130,891,0.266667,0,-2.75094,6.83066,6.30154,-0.321315,-0.368963,-0.241903
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239105164000000,,move,130,891,0.258824,0,-3.5937,7.11557,5.9855,-0.201586,-0.0604757,-0.398895
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239105180000000,,move,131,891,0.254902,0,-3.58891,7.13233,5.13556,-0.200975,0.0427606,-0.417221
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239105205000000,,move,140,890,0.133333,0,-2.80361,7.53695,5.43244,-0.244957,-0.222355,-0.400728
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239105514000000,,down,343,1123,0.0862745,0,-2.18591,6.01423,8.10677,0.116064,0.0623083,0.186925
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239105531000000,,move,343,1123,0.227451,0,-2.26013,6.10761,7.12036,0.258396,0.227853,0.269392
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239105547000000,,move,343,1123,0.247059,0,-1.36948,6.64152,6.69658,0.280998,0.26145,0.36041
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239105564000000,,move,343,1123,0.258824,0,-0.703895,6.68701,6.96952,0.21869,0.0836885,0.326813
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239105581000000,,move,343,1123,0.270588,0,-0.828394,6.86896,7.08684,0.196088,0.0128282,0.163101
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239105606000000,,move,343,1123,0.278431,0,-1.31442,6.74447,6.99346,0.256563,-0.072693,0.0403171
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239105631000000,,move,343,1120,0.266667,0,-1.21147,6.59363,6.71813,0.299935,-0.086132,0.0201586
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239105647000000,,move,347,1105,0.25098,0,-0.617704,6.67025,6.7301,0.286496,-0.0849103,0.0189368
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239105664000000,,move,360,1089,0.243137,0,-1.7358,6.36618,6.9767,0.238237,-0.0287107,-0.0433714
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239105681000000,,move,383,1063,0.235294,0,-2.25055,6.64152,6.30633,0.227242,0.133169,-0.00977384
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239105714000000,,move,439,1006,0.231373,0,-1.58975,6.94558,6.13873,0.160047,0.194255,0.135001
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239105731000000,,move,463,982,0.227451,0,-0.775721,6.66785,6.30154,0.141721,-0.0323759,0.136223
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239105748000000,,move,484,960,0.231373,0,-0.952892,6.71334,6.0717,0.0928515,-0.0256563,-0.0103847
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239105764000000,,move,504,941,0.231373,0,-1.60651,6.60321,6.17704,-0.0989602,0.0458149,-0.0720821
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239105781000000,,move,520,929,0.231373,0,-1.7765,6.57448,6.22014,-0.180205,0.0287107,-0.0610865
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239105814000000,,move,542,913,0.235294,0,-1.46765,6.59842,6.53138,-0.259618,0.00977384,-0.031765
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239105831000000,,move,551,909,0.239216,0,-1.18992,6.60321,7.16585,-0.287718,-0.0659734,-0.0342085
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239105847000000,,move,557,909,0.243137,0,-1.41018,6.58405,7.0605,-0.207694,-0.129503,-0.0842994
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239105864000000,,move,562,914,0.247059,0,-1.57778,6.63194,6.78277,-0.168599,-0.116675,-0.119119
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239105881000000,,move,564,922,0.25098,0,-1.1971,6.66067,7.02459,-0.182038,-0.144164,-0.12034
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239105914000000,,move,566,944,0.227451,0,-1.87705,6.58645,6.90488,-0.199142,-0.12706,-0.178373
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239105931000000,,move,565,962,0.215686,0,-2.20027,6.59363,6.18901,-0.21197,-0.210138,-0.152716
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239105948000000,,move,562,986,0.211765,0,-1.09894,6.359,6.39731,-0.350637,-0.273668,-0.0757473
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239105964000000,,move,556,1016,0.203922,0,-0.713472,6.24647,7.80989,-0.47281,-0.304211,-0.142942
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239105998000000,,move,538,1074,0.223529,0,-1.47243,6.02142,8.53054,-0.406836,-0.191201,-0.253509
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106014000000,,move,530,1096,0.231373,0,-1.94888,5.89692,8.37971,-0.196088,-0.0867429,-0.237016
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106031000000,,move,524,1116,0.235294,0,-1.78129,6.16746,7.71172,0.0146608,-0.0604757,-0.147219
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106048000000,,move,520,1132,0.239216,0,-1.39821,6.45477,6.77799,0.11973,-0.102625,-0.0891863
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106064000000,,move,517,1145,0.243137,0,-1.1995,6.30393,7.09881,0.0494801,-0.202807,-0.120951
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106098000000,,move,510,1169,0.25098,0,-1.52511,6.23929,8.011,-0.0592539,-0.168599,-0.152105
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106114000000,,move,503,1179,0.254902,0,-1.57299,6.18662,8.11634,0.0195477,0.0574213,-0.0934624
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106131000000,,move,494,1190,0.258824,0,-1.18274,6.13394,7.99903,0.166155,0.0219911,-0.0122173
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106148000000,,move,482,1205,0.258824,0,-0.993594,6.45477,6.76601,0.314596,0.00366519,-0.0116064
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106165000000,,move,468,1222,0.258824,0,-1.19231,6.28478,6.0693,0.279776,-0.00671952,-0.0610865
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106198000000,,move,425,1273,0.266667,0,-1.23541,6.21535,6.18662,0.12034,-0.0653626,-0.0867429
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106215000000,,move,401,1304,0.270588,0,-1.76213,5.94959,6.47632,-0.0745256,0.142332,-0.114843
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106231000000,,move,378,1331,0.266667,0,-2.3128,6.09085,7.1012,-0.20464,0.233961,-0.086132
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106248000000,,move,358,1355,0.262745,0,-1.26174,6.14592,7.48427,-0.152105,0.171042,0.0329867
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106265000000,,move,340,1372,0.266667,0,-1.40779,6.18901,7.5968,0.0696386,-0.076969,0.054367
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106298000000,,move,314,1389,0.262745,0,-1.403,6.18183,7.02219,0.0812451,0.187536,0.0800233
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106315000000,,move,299,1396,0.270588,0,-1.89142,6.01902,7.23288,-0.0574213,0.6072,0.129503
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106331000000,,move,282,1399,0.262745,0,-2.62644,5.64553,7.8458,-0.129503,0.957837,0.288328
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106348000000,,move,260,1396,0.254902,0,-2.77009,5.43484,8.30309,-0.0555887,1.1356,0.566883
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106365000000,,move,232,1384,0.254902,0,-1.70228,6.29914,8.5904,0.0659734,1.18691,0.893696
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106398000000,,move,166,1350,0.266667,0,-1.23541,6.88812,7.02698,0.320093,1.21807,0.939511
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106415000000,,move,142,1332,0.27451,0,-1.58736,6.96473,5.9065,0.458149,0.929126,0.761749
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106431000000,,move,126,1318,0.27451,0,-1.4868,6.91206,5.34865,0.398895,0.592539,0.609644
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106448000000,,move,115,1308,0.270588,0,-0.921768,7.00065,5.44202,0.095295,0.350637,0.420275
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106465000000,,move,106,1298,0.258824,0,-1.18513,6.75165,6.78517,-0.109345,0.270002,0.229685
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106498000000,,move,93,1271,0.227451,0,-2.20745,6.66306,7.185,-0.145386,0.489303,0.124006
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106515000000,,move,90,1255,0.227451,0,-2.37744,6.68461,6.68461,-0.0482584,0.507629,0.127671
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106532000000,,move,89,1232,0.231373,0,-1.96803,6.83784,6.56251,0.0232129,0.26145,0.174097
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106548000000,,move,91,1208,0.239216,0,-1.56581,6.91685,6.41167,0.0604757,-0.00855211,0.151495
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106565000000,,move,95,1182,0.258824,0,-1.88424,6.90727,6.11479,0.0299324,-0.00244346,0.0458149
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106598000000,,move,112,1147,0.294118,0,-2.15718,6.81869,6.3159,-0.0494801,-0.00916298,-0.0586431
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106615000000,,move,130,1134,0.298039,0,-2.65756,6.53856,6.50026,-0.0781908,-0.171653,-0.128282
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106632000000,,move,148,1126,0.282353,0,-2.88501,6.36858,5.76524,-0.0274889,-0.408669,-0.0977384
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106648000000,,move,171,1119,0.266667,0,-1.43173,6.61518,5.71975,-0.0849103,-0.667676,-0.0329867
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106665000000,,move,196,1115,0.258824,0,-0.61531,6.69419,6.32548,-0.169821,-0.919352,-0.114232
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106698000000,,move,246,1122,0.231373,0,-1.31681,6.91924,5.96874,-0.156992,-1.01404,-0.305433
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106715000000,,move,273,1132,0.211765,0,-1.34315,6.74447,5.89213,-0.214414,-1.05435,-0.430049
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106732000000,,move,304,1149,0.192157,0,-1.53468,6.19859,6.70376,-0.378126,-1.05741,-0.496023
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106749000000,,move,334,1173,0.184314,0,-1.3216,6.11,7.33823,-0.48686,-0.830777,-0.461814
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106765000000,,move,364,1200,0.184314,0,-0.445322,6.25844,8.55209,-0.522901,-0.812451,-0.397673
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106798000000,,move,418,1249,0.184314,0,-0.509965,6.33985,8.85376,-0.229074,-0.754419,-0.489914
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106815000000,,move,440,1273,0.188235,0,-1.65918,6.09564,8.45632,-0.0109956,-0.668287,-0.580322
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106832000000,,move,460,1296,0.188235,0,-2.59531,5.88016,8.25521,0.103847,-0.580933,-0.513127
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106849000000,,move,476,1315,0.184314,0,-2.24337,5.71735,7.98227,0.139888,-0.408058,-0.288328
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106865000000,,move,491,1330,0.188235,0,-1.35033,5.93044,7.81467,0.0885755,-0.146608,-0.0574213
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106899000000,,move,515,1353,0.196078,0,-1.11091,6.03339,7.98466,0.0507018,0.0855211,0.0207694
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106915000000,,move,526,1363,0.203922,0,-1.6927,6.16507,8.011,0.0916298,0.248011,0.00610865
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106932000000,,move,536,1374,0.203922,0,-1.80762,6.18183,7.73806,0.185092,0.251066,0.0232129
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106949000000,,move,548,1389,0.211765,0,-1.35272,5.79157,7.97269,0.313985,0.137445,0.086132
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106982000000,,move,560,1404,0.203922,0,-1.4461,6.22014,7.27119,0.513738,0.233961,0.222966
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239106990000000,,move,561,1404,0.2,0,-1.25696,5.77481,6.92882,0.53634,0.43066,0.334143
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239107016000000,,move,549,1390,0.203922,0,-1.99437,5.79157,6.79953,0.490525,0.686613,0.493579
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239107032000000,,move,524,1358,0.207843,0,-1.43652,6.17943,7.30471,0.368963,0.992656,0.76236
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239107049000000,,move,491,1319,0.219608,0,-1.18752,6.37097,6.9767,0.330478,1.33169,0.9108
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239107082000000,,move,428,1242,0.231373,0,-0.873884,6.71334,6.2345,0.255953,1.7318,0.955393
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239107099000000,,move,399,1205,0.243137,0,-0.632069,7.16585,6.6056,0.0897972,1.88208,0.907746
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239107116000000,,move,371,1173,0.239216,0,-1.02711,7.16345,6.30633,0.0238237,1.7764,0.771523
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239107132000000,,move,342,1143,0.243137,0,-1.74537,7.06529,5.65271,0,1.78678,0.6353
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239107149000000,,move,318,1119,0.239216,0,-2.09493,7.12993,5.05655,-0.178373,1.73791,0.572381
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239107199000000,,move,254,1053,0.231373,0,-1.37906,6.96473,7.46991,-0.246179,1.04397,0.381791
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239107216000000,,move,229,1026,0.227451,0,-2.40138,7.26401,6.59603,-0.0482584,1.10139,0.251066
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239107232000000,,move,203,1001,0.235294,0,-2.65517,6.94558,5.21936,0.0641408,1.11849,0.213803
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239107249000000,,move,184,983,0.239216,0,-2.7246,6.94797,5.11401,0.00488692,0.742812,0.206472
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239107283000000,,move,165,967,0.25098,0,-2.21464,7.03177,4.85305,-0.0702495,0.502131,0.195477
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239107299000000,,move,160,960,0.247059,0,-1.68312,7.07726,6.3159,-0.227242,0.428827,0.0971276
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239107316000000,,move,155,950,0.254902,0,-2.07817,6.82587,5.81552,-0.204029,0.440434,-0.185703
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239107332000000,,move,151,941,0.254902,0,-3.33512,6.61039,4.84347,-0.243124,0.510072,-0.28955
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239107349000000,,move,147,934,0.247059,0,-3.64398,6.51462,5.25288,-0.363465,0.378736,-0.206472
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239107383000000,,move,139,918,0.25098,0,-2.77249,6.6487,6.24408,-0.385456,0.072693,-0.0885755
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239107399000000,,move,136,910,0.254902,0,-2.33435,6.80193,6.15789,-0.307876,-0.108123,-0.103236
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239107416000000,,move,133,905,0.258824,0,-2.71742,6.68222,5.94959,-0.297491,-0.160658,-0.235794
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239107433000000,,move,131,903,0.262745,0,-3.30639,6.61757,6.40928,-0.34575,-0.171042,-0.334143
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239107449000000,,move,131,902,0.266667,0,-4.1276,6.51941,7.27119,-0.369573,-0.192423,-0.379347
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239107483000000,,move,133,902,0.254902,0,-3.99353,6.71334,8.24324,-0.291383,-0.249233,-0.356134
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239107499000000,,move,141,903,0.160784,0,-3.21541,7.13712,7.60877,0.0775799,-0.340252,-0.339641
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239107508000000,,up,141,903,0.160784,0,-4.19464,6.82587,4.56335,0.271224,-0.797179,-0.443488
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239107775000000,,down,334,1133,0.254902,0,-1.76453,6.15789,7.27119,0.0580322,0.159436,0.347582
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239107800000000,,move,334,1133,0.286275,0,-1.1971,6.54814,7.44597,0.129503,0.00122173,0.332311
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239107816000000,,move,334,1133,0.282353,0,-0.682347,6.57687,8.46829,0.193644,-0.425773,0.193033
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239107850000000,,move,339,1127,0.254902,0,-2.08056,6.04775,7.16585,0.587652,0.0629191,-0.00427606
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239107883000000,,move,376,1084,0.235294,0,-2.44927,5.92565,6.22014,0.581544,-0.00122173,0.131336
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239107900000000,,move,412,1042,0.235294,0,-1.61369,6.33266,6.66067,0.396452,-0.0311541,0.294437
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239107916000000,,move,450,998,0.231373,0,-0.390255,6.78038,6.00945,0.238237,0.356134,0.378126
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239107933000000,,move,481,962,0.235294,0,-0.323217,6.91206,6.17225,0.114232,0.312763,0.249233
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239107950000000,,move,497,939,0.231373,0,-0.80924,6.59842,6.10521,0.0959058,0.0653626,0.0604757
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239107983000000,,move,514,920,0.239216,0,-1.17076,6.67743,5.35822,0.0653626,-0.0421497,-0.0708604
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239108000000000,,move,522,914,0.235294,0,-1.17555,6.6463,5.60243,-0.107512,-0.054367,-0.144164
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239108017000000,,move,532,907,0.235294,0,-1.7741,6.22253,6.22253,-0.34575,-0.238237,-0.252287
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239108033000000,,move,547,902,0.235294,0,-2.02789,6.07648,6.94318,-0.439823,-0.203418,-0.19059
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239108050000000,,move,564,900,0.243137,0,-1.18513,6.15789,7.94396,-0.450208,-0.214414,-0.0922407
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239108084000000,,move,580,907,0.25098,0,-1.50595,6.23211,8.0924,-0.311541,-0.227853,-0.0989602
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239108100000000,,move,580,918,0.247059,0,-1.54426,6.29196,7.45554,-0.156382,-0.199753,-0.110567
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239108117000000,,move,578,931,0.243137,0,-1.56581,6.36379,7.21373,-0.132558,-0.180205,-0.138056
