userid,vzor_id,timestamp,orientation,touch_event_type,touch_x,touch_y,touch_pressure,touch_size,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239067289000000,,move,116,921,0.258824,0,-4.36942,5.31992,6.63912,-0.439212,-0.0207694,0.0268781
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239067322000000,,move,102,973,0.235294,0,-3.87621,5.68623,4.98712,-0.532064,-0.519235,0.107512
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239067339000000,,move,99,1025,0.235294,0,-0.876278,5.7389,6.24647,-0.638354,-1.48868,0.0647517
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239067355000000,,move,100,1088,0.231373,0,0.162806,4.97036,7.56089,-0.779464,-1.72569,-0.313374
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239067372000000,,move,105,1146,0.227451,0,-1.21147,4.0869,7.77158,-1.02442,-1.25411,-0.696997
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239067389000000,,move,112,1198,0.247059,0,-3.02627,3.24654,9.27274,-1.17164,-0.943787,-0.77641
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239067406000000,,move,124,1238,0.258824,0,-1.88424,3.41653,11.0349,-0.959058,-1.01526,-0.462425
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239067439000000,,move,142,1290,0.278431,0,-0.591368,4.21858,11.0397,-0.548557,-1.00854,-0.171042
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239067456000000,,move,147,1306,0.286275,0,-1.17555,4.66151,9.13627,-0.128893,-0.83322,-0.163101
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239067472000000,,move,150,1319,0.294118,0,-1.51074,4.67827,8.06367,-0.0519235,-0.678671,-0.200975
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239067489000000,,move,153,1328,0.294118,0,-1.34554,4.72376,8.36295,-0.319483,-0.563218,-0.151495
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239067539000000,,move,185,1350,0.27451,0,-0.0430956,4.93684,9.21049,-0.294437,-0.940122,-0.228464
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239067556000000,,move,208,1359,0.25098,0,0.459687,4.66151,9.18176,-0.128893,-1.17592,-0.456927
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239067572000000,,move,244,1365,0.235294,0,-0.361524,4.15873,8.67659,0.0103847,-1.37384,-0.725097
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239067589000000,,move,289,1370,0.219608,0,-1.39343,3.31836,8.56885,0.0213803,-1.45814,-0.769079
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239067622000000,,move,382,1372,0.203922,0,-1.91536,3.04542,9.0429,-0.054367,-1.38483,-0.545503
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239067639000000,,move,419,1371,0.203922,0,-0.509965,3.44286,9.46907,-0.128282,-1.01465,-0.163101
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239067656000000,,move,450,1367,0.207843,0,0.21069,3.73735,9.54329,-0.109345,-0.667676,0.0494801
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239067672000000,,move,475,1361,0.196078,0,0.538695,3.7158,8.57842,-0.0238237,-0.274278,0.11301
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239067689000000,,move,498,1351,0.2,0,0.751779,4.12521,8.23366,-0.126449,-0.0739147,0.0928515
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239067723000000,,move,535,1336,0.207843,0,0.265756,4.03902,9.20331,-0.184481,-0.194255,-0.013439
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239067739000000,,move,550,1333,0.207843,0,0.0191536,3.74932,9.4954,-0.163712,-0.189368,-0.0745256
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239067756000000,,move,562,1332,0.203922,0,0.306458,3.94325,9.15782,-0.109345,-0.116064,-0.0494801
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239067773000000,,move,573,1332,0.2,0,0.373495,3.91691,8.5042,-0.067806,-0.0818559,-0.0232129
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239067789000000,,move,585,1332,0.2,0,0.488417,4.09648,8.90882,-0.10568,-0.0488692,-0.0287107
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239067823000000,,move,606,1334,0.215686,0,0.23942,3.89058,9.4978,-0.150273,0.106291,-0.0323759
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239067839000000,,move,613,1333,0.219608,0,0.272939,4.00789,8.93516,0.0128282,0.178373,-0.0207694
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239067856000000,,move,618,1332,0.223529,0,0.502782,3.94804,7.86974,0.0378736,0.167377,-0.0323759
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239067873000000,,move,621,1330,0.215686,0,0.70629,3.73735,6.86896,-0.143553,0.171653,-0.0855211
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239067889000000,,move,622,1328,0.2,0,0.129287,3.52666,7.2688,-0.521068,0.153938,-0.157603
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239068348000000,,down,114,876,0.0980392,0,-3.44286,4.67827,8.05409,0.0507018,0.523512,0.150884
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239068356000000,,move,114,876,0.301961,0,-2.85868,4.9153,5.79397,0.00916298,0.408058,0.0745256
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239068373000000,,move,114,876,0.317647,0,-4.81713,4.59687,4.84347,-0.156382,-0.384234,-0.0696386
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239068390000000,,move,114,876,0.305882,0,-3.96001,4.56335,7.67342,-0.502742,-0.814283,-0.00488692
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239068423000000,,move,115,893,0.243137,0,-4.06057,4.75488,8.47547,-0.662789,-0.470977,0.022602
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239068440000000,,move,110,934,0.235294,0,-3.1795,4.66869,7.56328,-0.634078,-0.384234,0.0274889
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239068457000000,,move,104,988,0.227451,0,-1.07021,4.3766,8.9208,-0.530842,-0.926683,-0.0238237
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239068473000000,,move,101,1044,0.235294,0,-0.725443,4.52265,9.17458,-0.343917,-1.26999,-0.213803
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239068523000000,,move,116,1175,0.231373,0,-3.73017,3.38061,8.1762,-0.349415,-0.759305,-0.588263
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239068540000000,,move,125,1206,0.25098,0,-2.75333,3.54102,8.75799,-0.463036,-0.778242,-0.216246
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239068557000000,,move,133,1230,0.258824,0,-0.215478,3.97916,10.5776,-0.455705,-0.734871,-0.0940733
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239068574000000,,move,140,1250,0.266667,0,-0.751779,4.07014,10.4459,-0.248622,-0.446543,-0.239459
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239068607000000,,move,145,1280,0.282353,0,-2.80122,3.74693,8.76517,0.045204,-0.378126,-0.355524
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239068624000000,,move,147,1293,0.282353,0,-2.77488,3.70144,8.04691,0.139888,-0.481973,-0.201586
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239068640000000,,move,148,1306,0.282353,0,-1.86269,4.07014,7.42203,0.0293215,-0.418443,-0.0232129
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239068657000000,,move,151,1318,0.278431,0,-1.59454,4.01029,7.40287,-0.24007,-0.213192,0.00671952
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239068674000000,,move,153,1329,0.27451,0,-1.17076,3.83791,7.37414,-0.469145,-0.180205,-0.00244346
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239068707000000,,move,162,1349,0.278431,0,-0.430956,4.05578,8.89925,-0.590096,-0.50824,-0.0568105
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239068724000000,,move,169,1360,0.278431,0,-0.198719,3.89537,9.21768,-0.379347,-0.569937,-0.222355
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239068740000000,,move,177,1369,0.27451,0,-1.05345,3.44286,9.40442,-0.236405,-0.503353,-0.343306
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239068757000000,,move,182,1375,0.282353,0,-2.5187,3.28245,9.33978,-0.156382,-0.243735,-0.277333
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239068774000000,,move,185,1378,0.290196,0,-2.14281,3.50032,9.27514,-0.0665843,-0.145997,-0.0513127
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239068807000000,,move,191,1381,0.282353,0,-1.14922,3.83551,9.165,-0.00427606,-0.193644,0.0580322
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239068824000000,,move,195,1382,0.27451,0,-0.574608,3.87142,8.98065,0.0366519,-0.316428,-0.0171042
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239068840000000,,move,204,1385,0.258824,0,-0.842759,3.72298,9.04529,0.0580322,-0.405615,-0.175318
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239068857000000,,move,221,1390,0.258824,0,-1.5682,3.53384,10.1538,0.0470366,-0.430049,-0.299935
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239068874000000,,move,241,1392,0.243137,0,-1.80044,3.40455,9.90721,0.352469,-0.519846,-0.326202
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239068907000000,,move,308,1389,0.211765,0,-1.39582,3.41892,8.71968,0.504575,-0.638354,-0.287107
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239068924000000,,move,348,1385,0.203922,0,-0.672771,3.56975,7.70933,0.411723,-0.660345,-0.224188
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239068940000000,,move,385,1382,0.2,0,-0.148441,3.67749,8.31506,0.152105,-0.563829,-0.23274
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239068957000000,,move,415,1379,0.203922,0,-0.962469,3.36385,9.61511,-0.0384845,-0.296881,-0.294437
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239068974000000,,move,436,1378,0.203922,0,-1.8579,3.20105,9.9934,0.0470366,-0.109956,-0.210138
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239069007000000,,move,467,1372,0.211765,0,-1.22344,3.50032,8.86812,0.288939,-0.0781908,0.018326
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239069024000000,,move,478,1367,0.203922,0,-0.335188,3.87382,7.90805,0.346361,-0.0965167,0.147219
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239069041000000,,move,490,1363,0.203922,0,-0.248997,3.97437,8.37013,0.163712,-0.0152716,0.119119
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239069057000000,,move,504,1360,0.203922,0,-0.562637,3.93367,8.86094,0.00610865,0.0610865,0.013439
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239069074000000,,move,516,1358,0.207843,0,-0.864307,3.7996,9.22246,0.0177151,0.102625,0.00610865
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239069107000000,,move,536,1354,0.203922,0,-1.05584,3.84748,9.34457,0.0763582,0.197309,0.0476475
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239069124000000,,move,547,1351,0.203922,0,-0.888249,3.82833,8.57364,0.177151,0.196699,0.103236
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239069141000000,,move,558,1346,0.196078,0,-0.287304,4.13718,8.09719,0.179594,0.10568,0.138056
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239069157000000,,move,569,1342,0.192157,0,-0.158017,4.23295,8.91122,0.0733038,0.0842994,0.076969
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239069174000000,,move,582,1338,0.192157,0,-0.761356,4.03423,9.25598,0.0555887,0.199142,-0.0158825
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239069208000000,,move,606,1337,0.188235,0,-1.60651,3.8403,9.05487,0.133169,0.236405,-0.0464258
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239069224000000,,move,614,1337,0.188235,0,-0.955287,3.93367,8.60715,0.25412,0.200975,0.103236
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239069241000000,,move,619,1336,0.180392,0,-0.253785,4.30477,8.011,0.186314,0.248011,0.124617
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239069258000000,,move,621,1336,0.160784,0,-0.263362,3.95043,8.97107,-0.0323759,0.394008,0.0280998
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239069274000000,,up,621,1335,0.0588235,0,-2.38702,3.36625,9.52174,-0.0109956,0.87537,0.0574213
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239069558000000,,down,105,908,0.184314,0,-2.96402,5.02782,7.23528,0.0897972,0.244957,0.238237
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239069575000000,,move,105,908,0.27451,0,-3.99592,5.75806,5.30555,-0.0427606,0.269392,0.103847
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239069625000000,,move,105,908,0.270588,0,-3.27527,5.03022,7.29992,-0.505186,-0.285885,-0.0739147
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239069642000000,,move,105,908,0.247059,0,-3.64876,4.9129,7.97269,-0.531453,-0.517403,-0.095295
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239069658000000,,move,110,935,0.235294,0,-2.3535,5.52342,7.66145,-0.452651,-0.689667,-0.0616974
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239069675000000,,move,108,978,0.235294,0,-1.86508,4.77164,8.25521,-0.393397,-0.934624,-0.220522
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239069708000000,,move,107,1093,0.227451,0,-1.86987,4.10606,8.339,-0.326813,-1.12644,-0.403782
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239069725000000,,move,111,1139,0.227451,0,-2.54504,3.8403,8.30788,-0.355524,-0.940122,-0.491136
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239069741000000,,move,119,1175,0.231373,0,-2.52828,4.16352,8.10677,-0.435547,-0.751364,-0.364687
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239069758000000,,move,128,1206,0.243137,0,-1.901,4.29041,8.49942,-0.456927,-0.770301,-0.326202
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239069808000000,,move,151,1279,0.243137,0,-1.24738,4.13718,9.11233,-0.295048,-0.853379,-0.370184
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239069825000000,,move,157,1300,0.254902,0,-1.76213,3.9241,9.0836,-0.244346,-0.684169,-0.375682
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239069842000000,,move,163,1317,0.262745,0,-2.29843,3.83551,8.52575,-0.258396,-0.408058,-0.31032
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239069858000000,,move,169,1329,0.262745,0,-1.88424,4.04381,8.98304,-0.276111,-0.373239,-0.153327
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239069891000000,,move,177,1345,0.258824,0,-1.37188,4.18746,8.53294,-0.152105,-0.441656,-0.0274889
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239069908000000,,move,181,1353,0.25098,0,-0.656011,4.46758,7.82186,-0.0934624,-0.419054,-0.0177151
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239069925000000,,move,185,1362,0.247059,0,-0.718261,4.28323,7.98706,-0.219911,-0.519235,-0.214414
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239069942000000,,move,190,1370,0.258824,0,-1.2402,3.89537,9.13148,-0.304822,-0.491747,-0.322537
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239069958000000,,move,197,1378,0.258824,0,-2.17872,3.52666,10.149,-0.193644,-0.406836,-0.268781
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239069992000000,,move,226,1386,0.239216,0,-2.31519,3.69425,9.97664,0.106901,-0.359189,-0.0855211
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239070008000000,,move,247,1383,0.223529,0,-0.869095,4.06296,9.0836,0.406836,-0.490525,0.0287107
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239070025000000,,move,279,1378,0.207843,0,-0.490811,4.20182,8.09001,0.536951,-0.704328,-0.099571
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239070042000000,,move,318,1373,0.196078,0,-0.52433,4.09887,7.65905,0.404393,-0.756862,-0.239459
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239070058000000,,move,359,1370,0.188235,0,-1.21625,3.67749,8.47787,0.10568,-0.602313,-0.318261
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239070092000000,,move,420,1371,0.196078,0,-1.78847,3.51708,9.58638,-0.0897972,-0.379347,-0.270002
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239070108000000,,move,438,1372,0.2,0,-1.43892,3.70622,9.86651,0.0549779,-0.206472,-0.0140499
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239070125000000,,move,453,1372,0.2,0,-0.588974,3.89297,9.28471,0.227242,-0.144164,0.100793
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239070142000000,,move,465,1370,0.2,0,0.0574608,4.35745,8.52096,0.284052,-0.0714712,0.11973
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239070158000000,,move,475,1367,0.196078,0,-0.608127,4.28323,8.54491,0.208916,0.00122173,-0.00305433
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239070192000000,,move,499,1362,0.203922,0,-1.04866,4.16591,9.05008,0.144775,0.0751364,-0.0329867
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239070208000000,,move,510,1359,0.2,0,-0.833182,4.19943,9.06924,0.198531,0.095295,0.0598648
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239070225000000,,move,522,1356,0.196078,0,-0.605733,4.30238,8.56167,0.278555,0.12034,0.122784
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239070242000000,,move,533,1350,0.192157,0,-0.0646434,4.66869,7.8458,0.266337,0.192423,0.154549
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239070259000000,,move,547,1345,0.192157,0,-0.0287304,4.80995,8.09001,0.106291,0.195477,-0.018326
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239070292000000,,move,571,1340,0.192157,0,-1.08697,4.42209,9.07402,0.0928515,0.163712,-0.141721
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239070309000000,,move,581,1338,0.196078,0,-1.55144,4.00071,8.65743,0.203418,0.180205,-0.0971276
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239070325000000,,move,591,1337,0.196078,0,-1.1971,4.1276,8.05888,0.231518,0.216246,0.0329867
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239070342000000,,move,599,1335,0.188235,0,-0.744597,4.27604,7.74764,0.138666,0.295659,0.109345
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239070359000000,,move,605,1333,0.176471,0,-0.778116,4.57053,8.22887,-0.0329867,0.400117,0.114232
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239070384000000,,move,609,1328,0.0509804,0,-1.12527,4.11803,9.80426,-0.164323,0.581544,0.100182
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239070659000000,,down,114,916,0.278431,0,-3.71341,5.33907,4.36702,0.204029,0.356134,0.159436
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239070692000000,,move,114,916,0.290196,0,-2.84192,5.50666,5.22415,0.0959058,-0.41661,0.152716
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239070709000000,,move,114,916,0.254902,0,-2.25055,5.76284,6.85939,-0.353691,-0.56505,0.0140499
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239070727000000,,move,114,924,0.235294,0,-2.48039,5.35822,7.98706,-0.692721,-0.285274,-0.223577
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239070742000000,,move,113,955,0.239216,0,-3.25133,5.03261,8.23845,-0.686613,-0.316428,-0.380569
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239070793000000,,move,118,1105,0.227451,0,-2.11647,4.75488,8.06367,-0.201586,-1.16064,-0.293826
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239070809000000,,move,125,1150,0.219608,0,-1.04387,4.75728,8.11156,-0.302989,-0.880868,-0.408058
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239070826000000,,move,134,1189,0.227451,0,-1.56341,4.51068,7.3909,-0.447764,-0.587041,-0.617585
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239070843000000,,move,142,1222,0.231373,0,-2.09732,4.15155,7.67581,-0.560163,-0.745866,-0.646906
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239070876000000,,move,160,1281,0.231373,0,-2.20027,3.8834,9.00699,-0.566272,-1.0458,-0.573602
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239070893000000,,move,171,1309,0.243137,0,-2.06141,3.31597,8.6718,-0.50824,-1.02259,-0.464258
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239070909000000,,move,180,1330,0.254902,0,-1.47243,3.70383,9.8282,-0.575435,-0.744034,-0.262672
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239070926000000,,move,186,1344,0.266667,0,-1.30005,3.98874,9.81862,-0.420275,-0.400117,-0.100182
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239070943000000,,move,190,1351,0.27451,0,-1.7334,4.22816,9.37091,-0.167377,-0.334143,-0.0671952
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239070976000000,,move,194,1360,0.262745,0,-1.45567,4.30956,8.83221,0.054367,-0.37385,0.00855211
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239070993000000,,move,197,1365,0.266667,0,-1.18274,4.37421,8.21211,0.0421497,-0.351858,0.00549779
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239071009000000,,move,201,1369,0.262745,0,-0.790087,4.30477,8.38689,-0.0513127,-0.335976,-0.0219911
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239071026000000,,move,209,1376,0.262745,0,-0.756568,4.30717,9.38048,-0.115454,-0.287718,-0.0482584
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239071043000000,,move,220,1382,0.266667,0,-1.22104,4.28083,9.51456,0.00122173,-0.213192,-0.0464258
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239071076000000,,move,240,1383,0.243137,0,-1.16598,4.33351,9.16979,0.210749,-0.276722,-0.00733038
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239071093000000,,move,255,1382,0.223529,0,-0.701501,4.46997,8.26718,0.404393,-0.436158,-0.00427606
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239071110000000,,move,280,1379,0.215686,0,-0.634463,4.45082,7.59201,0.444099,-0.577268,-0.125838
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239071126000000,,move,311,1377,0.207843,0,-0.629675,4.29999,7.91523,0.272446,-0.644463,-0.250455
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239071143000000,,move,341,1376,0.207843,0,-0.622492,4.22337,8.36534,-0.0293215,-0.351858,-0.243735
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239071176000000,,move,378,1377,0.215686,0,-1.00556,4.11563,8.43477,-0.0788016,-0.277944,-0.233351
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239071193000000,,move,388,1378,0.223529,0,-1.33596,4.03662,8.81784,-0.0867429,-0.241292,-0.160047
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239071210000000,,move,396,1378,0.227451,0,-1.6496,3.83551,9.25359,-0.0464258,-0.177151,-0.0616974
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239071226000000,,move,405,1378,0.227451,0,-1.0343,4.02226,8.77714,0.0586431,-0.0824668,0.101404
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239071243000000,,move,415,1375,0.223529,0,0.344765,4.57771,8.20732,0.138666,-0.0788016,0.199142
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239071276000000,,move,432,1367,0.219608,0,0.208296,4.65433,8.32464,0.0824668,-0.0708604,0.0897972
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239071293000000,,move,441,1363,0.219608,0,-0.85473,4.2928,8.70771,0.0403171,-0.0800233,-0.0971276
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239071310000000,,move,450,1359,0.215686,0,-1.31681,4.06775,9.01896,0,0.0158825,-0.101404
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239071326000000,,move,460,1356,0.211765,0,-1.03669,4.20422,8.9208,0.0244346,0.112399,-0.00366519
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239071343000000,,move,470,1352,0.211765,0,-0.567426,4.34308,8.45153,0.0946841,0.0262672,0.0354302
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239071377000000,,move,488,1344,0.211765,0,0.0454898,4.55377,8.37971,0.102625,-0.105069,0.0213803
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239071393000000,,move,499,1339,0.207843,0,-0.248997,4.40533,8.56885,0.0684169,-0.12706,-0.0647517
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239071410000000,,move,510,1332,0.207843,0,-0.972046,4.31914,8.66222,-0.0171042,0.0360411,-0.132558
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239071426000000,,move,521,1324,0.203922,0,-1.61369,4.16112,9.38766,-0.0781908,0.205862,-0.105069
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239071443000000,,move,533,1319,0.211765,0,-0.969652,4.2138,9.08121,0.0757473,0.152105,-0.0177151
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239071477000000,,move,552,1313,0.219608,0,-0.280122,4.39097,8.6311,0.2474,0.0018326,0.0507018
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239071493000000,,move,560,1311,0.219608,0,-0.351948,4.31196,7.8434,0.233351,0.0696386,-0.0348193
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239071510000000,,move,567,1309,0.215686,0,-0.969652,4.32393,7.62553,0.0757473,0.0977384,-0.0733038
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239071527000000,,move,575,1306,0.215686,0,-1.29526,4.31435,8.1762,-0.0513127,0.0824668,-0.0470366
