userid,vzor_id,timestamp,orientation,touch_event_type,touch_x,touch_y,touch_pressure,touch_size,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239095303000000,,move,600,1326,0.188235,0,,,,,,
,2,1743239095317607443,,,,,,,0.337582,4.73813,8.1762,,,
,2,1743239095317882098,,,,,,,,,,-0.086132,0.249844,-0.0403171
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239095319000000,,move,608,1324,0.172549,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239095336000000,,move,613,1320,0.0470588,0,,,,,,
,2,1743239095337687803,,,,,,,-1.30723,4.32153,8.90164,,,
,2,1743239095337962459,,,,,,,,,,-0.167377,0.446543,-0.202807
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239095344000000,,up,613,1320,0.0470588,0,,,,,,
,2,1743239095357768163,,,,,,,-1.97043,4.08451,8.29112,,,
,2,1743239095358042818,,,,,,,,,,0.0378736,0.450208,-0.0873537
,2,1743239095377848523,,,,,,,-1.20668,4.07972,8.81066,,,
,2,1743239095378123178,,,,,,,,,,0.200975,0.0250455,0.149662
,2,1743239095397928883,,,,,,,-0.758962,4.10366,8.91361,,,
,2,1743239095398203539,,,,,,,,,,0.257785,0.163101,0.291383
,2,1743239095418009243,,,,,,,-0.893037,4.10845,8.91122,,,
,2,1743239095418283898,,,,,,,,,,0.181427,0.849714,0.3598
,2,1743239095438089603,,,,,,,-1.4054,4.23534,8.7963,,,
,2,1743239095438364259,,,,,,,,,,0.149051,1.23395,0.444099
,2,1743239095458169963,,,,,,,-1.74058,4.48913,8.47069,,,
,2,1743239095458444618,,,,,,,,,,0.154549,1.35856,0.561385
,2,1743239095478250323,,,,,,,-1.18274,4.68545,8.08761,,,
,2,1743239095478524979,,,,,,,,,,0.206472,1.27732,0.675617
,2,1743239095498330684,,,,,,,-0.758962,5.05655,7.42203,,,
,2,1743239095498605339,,,,,,,,,,0.285885,1.08734,0.637743
,2,1743239095518411043,,,,,,,-0.232238,5.41329,7.37893,,,
,2,1743239095518685698,,,,,,,,,,0.258396,0.91752,0.511905
,2,1743239095538491404,,,,,,,-0.699107,5.45878,7.87453,,,
,2,1743239095538766059,,,,,,,,,,0.127671,0.95295,0.293215
,2,1743239095558571763,,,,,,,-1.49398,5.10683,7.89847,,,
,2,1743239095558846419,,,,,,,,,,0.0262672,1.13926,0.0842994
,2,1743239095578652123,,,,,,,-2.48518,4.8315,8.1355,,,
,2,1743239095578926779,,,,,,,,,,-0.0482584,1.31703,0.0122173
,2,1743239095598732484,,,,,,,-2.99515,4.73573,8.5042,,,
,2,1743239095599007139,,,,,,,,,,-0.0177151,1.29137,0.155771
,2,1743239095618812843,,,,,,,-3.10767,5.03501,8.01818,,,
,2,1743239095619087499,,,,,,,,,,0.139888,1.17164,0.274278
,2,1743239095638893204,,,,,,,-2.54982,5.21218,7.94396,,,
,2,1743239095639167859,,,,,,,,,,0.23274,0.999376,0.308487
,2,1743239095658973564,,,,,,,-2.727,5.18345,7.01741,,,
,2,1743239095659248219,,,,,,,,,,0.302378,0.841161,0.219301
,2,1743239095679053923,,,,,,,-2.51631,5.26246,6.76123,,,
,2,1743239095679328579,,,,,,,,,,0.215635,0.705549,0.142332
,2,1743239095699134284,,,,,,,-2.71742,5.41568,6.69419,,,
,2,1743239095699408939,,,,,,,,,,0.0757473,0.564439,-0.0299324
,2,1743239095719214644,,,,,,,-2.95684,4.93445,5.21936,,,
,2,1743239095719489299,,,,,,,,,,-0.045204,0.401338,-0.228464
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239095720000000,,down,98,898,0.180392,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239095737000000,,move,98,898,0.298039,0,,,,,,
,2,1743239095739295004,,,,,,,-5.47793,4.48434,4.69742,,,
,2,1743239095739569659,,,,,,,,,,-0.116064,-0.264505,-0.400117
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239095753000000,,move,98,898,0.282353,0,,,,,,
,2,1743239095759405881,,,,,,,-4.22337,4.12282,7.71412,,,
,2,1743239095759680537,,,,,,,,,,-0.461203,-1.11544,-0.122784
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239095770000000,,move,98,898,0.25098,0,,,,,,
,2,1743239095779486241,,,,,,,-3.34709,4.50589,9.40203,,,
,2,1743239095779760896,,,,,,,,,,-0.497244,-0.78374,0.0342085
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239095787000000,,move,103,916,0.231373,0,,,,,,
,2,1743239095799566601,,,,,,,-3.44526,4.84586,7.86495,,,
,2,1743239095799841257,,,,,,,,,,-0.342695,-0.545503,0.0354302
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239095803000000,,move,104,939,0.223529,0,,,,,,
,2,1743239095819646961,,,,,,,-2.35111,4.83868,6.98389,,,
,2,1743239095819921617,,,,,,,,,,-0.279776,-0.764803,0.0287107
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239095820000000,,move,101,972,0.215686,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239095837000000,,move,97,1011,0.219608,0,,,,,,
,2,1743239095839727321,,,,,,,-0.466869,5.00388,8.28394,,,
,2,1743239095840001976,,,,,,,,,,-0.312152,-1.16797,-0.0665843
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239095853000000,,move,96,1052,0.219608,0,,,,,,
,2,1743239095859807682,,,,,,,-1.37667,4.86262,8.95671,,,
,2,1743239095860082337,,,,,,,,,,-0.354302,-1.10383,-0.328645
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239095870000000,,move,96,1093,0.219608,0,,,,,,
,2,1743239095879888041,,,,,,,-2.75333,4.4173,8.78433,,,
,2,1743239095880162696,,,,,,,,,,-0.365297,-0.833831,-0.561996
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239095887000000,,move,97,1130,0.219608,0,,,,,,
,2,1743239095899968401,,,,,,,-3.10528,4.39336,8.17859,,,
,2,1743239095900243057,,,,,,,,,,-0.358578,-0.605367,-0.530231
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239095903000000,,move,98,1159,0.223529,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239095920000000,,move,101,1184,0.231373,0,,,,,,
,2,1743239095920048762,,,,,,,-1.80762,4.68785,8.69574,,,
,2,1743239095920323417,,,,,,,,,,-0.331089,-0.781297,-0.356134
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239095937000000,,move,105,1207,0.25098,0,,,,,,
,2,1743239095940129121,,,,,,,-0.797269,4.74052,9.28471,,,
,2,1743239095940403776,,,,,,,,,,-0.135612,-1.14232,-0.387899
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239095953000000,,move,111,1231,0.258824,0,,,,,,
,2,1743239095960209482,,,,,,,-1.13725,4.40294,8.57842,,,
,2,1743239095960484137,,,,,,,,,,-0.06353,-0.977384,-0.56505
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239095970000000,,move,121,1256,0.270588,0,,,,,,
,2,1743239095980289841,,,,,,,-2.53785,3.83551,7.96551,,,
,2,1743239095980564497,,,,,,,,,,-0.161879,-0.747699,-0.648128
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239095987000000,,move,132,1279,0.27451,0,,,,,,
,2,1743239096000400719,,,,,,,-2.89698,3.4668,8.39647,,,
,2,1743239096000644857,,,,,,,,,,-0.279776,-0.665843,-0.481362
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096004000000,,move,141,1302,0.278431,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096020000000,,move,150,1319,0.282353,0,,,,,,
,2,1743239096020481078,,,,,,,-1.70707,3.65355,9.31105,,,
,2,1743239096020725217,,,,,,,,,,-0.257785,-0.729984,-0.203418
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096037000000,,move,158,1332,0.27451,0,,,,,,
,2,1743239096040561439,,,,,,,-0.531513,4.13957,9.35175,,,
,2,1743239096040836094,,,,,,,,,,-0.108734,-0.733649,-0.0525344
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096053000000,,move,168,1342,0.282353,0,,,,,,
,2,1743239096060641799,,,,,,,-0.78051,4.03662,8.56406,,,
,2,1743239096060916454,,,,,,,,,,0.022602,-0.615141,-0.106901
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096070000000,,move,178,1349,0.278431,0,,,,,,
,2,1743239096080722159,,,,,,,-1.54665,3.9624,7.98466,,,
,2,1743239096080996814,,,,,,,,,,0.0384845,-0.50152,-0.198531
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096087000000,,move,187,1355,0.27451,0,,,,,,
,2,1743239096100802519,,,,,,,-1.49877,4.05817,8.5066,,,
,2,1743239096101077174,,,,,,,,,,-0.0855211,-0.486249,-0.126449
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096104000000,,move,194,1360,0.278431,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096120000000,,move,202,1364,0.278431,0,,,,,,
,2,1743239096120882878,,,,,,,-1.01275,4.05578,9.19134,,,
,2,1743239096121157535,,,,,,,,,,-0.0513127,-0.525955,-0.0659734
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096137000000,,move,215,1367,0.258824,0,,,,,,
,2,1743239096140963239,,,,,,,-0.778116,4.31435,9.32542,,,
,2,1743239096141237894,,,,,,,,,,0.117286,-0.639576,-0.054367
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096154000000,,move,233,1369,0.25098,0,,,,,,
,2,1743239096161074116,,,,,,,-0.430956,4.24013,8.71489,,,
,2,1743239096161318254,,,,,,,,,,0.307876,-0.767247,-0.168599
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096170000000,,move,258,1370,0.227451,0,,,,,,
,2,1743239096181154476,,,,,,,-0.304064,4.10606,8.22648,,,
,2,1743239096181398615,,,,,,,,,,0.330478,-0.766025,-0.249233
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096187000000,,move,291,1370,0.211765,0,,,,,,
,2,1743239096201234837,,,,,,,-0.579397,4.12042,8.37971,,,
,2,1743239096201509492,,,,,,,,,,0.159436,-0.548557,-0.22602
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096204000000,,move,328,1368,0.2,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096220000000,,move,365,1366,0.196078,0,,,,,,
,2,1743239096221315196,,,,,,,-0.543484,4.11563,8.7532,,,
,2,1743239096221589852,,,,,,,,,,0.0164934,-0.315206,-0.188757
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096237000000,,move,395,1364,0.2,0,,,,,,
,2,1743239096241395556,,,,,,,-1.08697,4.03662,9.15064,,,
,2,1743239096241670212,,,,,,,,,,-0.00610865,-0.249844,-0.171653
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096254000000,,move,420,1363,0.203922,0,,,,,,
,2,1743239096261475917,,,,,,,-0.972046,3.9648,9.05248,,,
,2,1743239096261750572,,,,,,,,,,0.040928,-0.172875,-0.0855211
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096270000000,,move,438,1363,0.2,0,,,,,,
,2,1743239096281556276,,,,,,,-0.306458,4.27365,8.71729,,,
,2,1743239096281830931,,,,,,,,,,0.128893,-0.116675,0.0604757
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096287000000,,move,453,1363,0.2,0,,,,,,
,2,1743239096301636637,,,,,,,0.0766145,4.32872,8.80827,,,
,2,1743239096301880774,,,,,,,,,,0.140499,-0.117286,0.0623083
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096304000000,,move,466,1362,0.203922,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096320000000,,move,477,1360,0.203922,0,,,,,,
,2,1743239096321716996,,,,,,,-0.52433,4.33829,8.6718,,,
,2,1743239096321961135,,,,,,,,,,0.140499,-0.0519235,-0.040928
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096337000000,,move,488,1359,0.203922,0,,,,,,
,2,1743239096341797357,,,,,,,-0.938527,4.21619,8.67419,,,
,2,1743239096342041495,,,,,,,,,,0.125838,0.0232129,-0.054367
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096354000000,,move,498,1358,0.207843,0,,,,,,
,2,1743239096361877717,,,,,,,-0.47884,4.39097,8.48026,,,
,2,1743239096362121855,,,,,,,,,,0.140499,0.0305433,0.0390954
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096370000000,,move,508,1358,0.211765,0,,,,,,
,2,1743239096381927560,,,,,,,0.11971,4.52983,8.4659,,,
,2,1743239096382202215,,,,,,,,,,0.16249,-0.022602,0.086132
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096387000000,,move,517,1357,0.211765,0,,,,,,
,2,1743239096402007919,,,,,,,-0.047884,4.45082,8.25042,,,
,2,1743239096402282575,,,,,,,,,,0.166766,-0.022602,0.0280998
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096404000000,,move,525,1355,0.211765,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096421000000,,move,535,1353,0.211765,0,,,,,,
,2,1743239096422088280,,,,,,,-0.493206,4.55377,8.49942,,,
,2,1743239096422362935,,,,,,,,,,0.105069,0.0531453,-0.0280998
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096437000000,,move,543,1352,0.215686,0,,,,,,
,2,1743239096442168640,,,,,,,-0.646434,4.41491,8.34619,,,
,2,1743239096442443295,,,,,,,,,,0.0928515,0.072693,-0.0610865
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096454000000,,move,551,1351,0.215686,0,,,,,,
,2,1743239096462248999,,,,,,,-0.600945,4.44843,8.2169,,,
,2,1743239096462523655,,,,,,,,,,0.0659734,0.0739147,-0.0354302
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096471000000,,move,559,1350,0.219608,0,,,,,,
,2,1743239096482329360,,,,,,,-0.483629,4.28323,8.48266,,,
,2,1743239096482604015,,,,,,,,,,0.0378736,0.0342085,-0.0280998
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096487000000,,move,566,1351,0.223529,0,,,,,,
,2,1743239096502440237,,,,,,,-0.512359,4.38618,8.34379,,,
,2,1743239096502684375,,,,,,,,,,0.0513127,0.040928,-0.0177151
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096504000000,,move,572,1352,0.223529,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096521000000,,move,577,1352,0.231373,0,,,,,,
,2,1743239096522520597,,,,,,,-0.395043,4.5011,8.14268,,,
,2,1743239096522764735,,,,,,,,,,0.0537561,0.0213803,-0.0116064
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096537000000,,move,582,1352,0.231373,0,,,,,,
,2,1743239096542600957,,,,,,,-0.28491,4.52744,8.3414,,,
,2,1743239096542845095,,,,,,,,,,-0.00122173,0.0116064,-0.031765
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096554000000,,move,585,1353,0.235294,0,,,,,,
,2,1743239096562681317,,,,,,,-0.859518,4.23295,8.58082,,,
,2,1743239096562925456,,,,,,,,,,-0.0574213,0.076969,-0.0794125
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096571000000,,move,587,1353,0.239216,0,,,,,,
,2,1743239096582761677,,,,,,,-0.811634,4.46519,8.67898,,,
,2,1743239096583005815,,,,,,,,,,-0.0555887,0.11973,-0.0213803
,2,1743239096602842037,,,,,,,-0.244209,4.63039,8.78193,,,
,2,1743239096603116693,,,,,,,,,,0.0018326,0.0537561,0.0482584
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096604000000,,move,588,1353,0.239216,0,,,,,,
,2,1743239096622922397,,,,,,,-0.299275,4.67348,8.47787,,,
,2,1743239096623197052,,,,,,,,,,0.0647517,0.0458149,-0.0311541
,2,1743239096643002758,,,,,,,-0.579397,4.55617,7.91762,,,
,2,1743239096643277413,,,,,,,,,,0.045204,0.0500909,-0.0733038
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096646000000,,move,589,1353,0.235294,0,,,,,,
,2,1743239096663083117,,,,,,,-0.730232,4.44364,7.96551,,,
,2,1743239096663357772,,,,,,,,,,-0.0372628,-0.0507018,-0.0818559
,2,1743239096683163477,,,,,,,-0.512359,4.38139,8.03494,,,
,2,1743239096683438133,,,,,,,,,,-0.154549,-0.0690278,-0.0684169
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096688000000,,move,590,1353,0.223529,0,,,,,,
,2,1743239096703243837,,,,,,,-0.438139,4.43885,8.34379,,,
,2,1743239096703518493,,,,,,,,,,-0.277944,-0.0109956,-0.0971276
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096704000000,,move,591,1352,0.196078,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096721000000,,move,592,1350,0.0509804,0,,,,,,
,2,1743239096723324197,,,,,,,-0.842759,4.07733,8.84897,,,
,2,1743239096723598852,,,,,,,,,,-0.262061,0.0256563,-0.109345
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239096729000000,,up,592,1350,0.0509804,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101218000000,,down,331,1147,0.188235,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101226000000,,move,331,1147,0.266667,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101243000000,,move,331,1147,0.309804,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101251000000,,move,331,1147,0.313726,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101276000000,,move,331,1147,0.313726,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101293000000,,move,331,1147,0.301961,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101309000000,,move,331,1147,0.282353,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101326000000,,move,348,1132,0.262745,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101343000000,,move,370,1110,0.254902,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101359000000,,move,404,1074,0.243137,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101376000000,,move,440,1033,0.239216,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101393000000,,move,474,996,0.231373,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101409000000,,move,499,966,0.227451,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101426000000,,move,521,944,0.239216,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101443000000,,move,533,933,0.235294,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101459000000,,move,544,926,0.239216,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101476000000,,move,557,925,0.235294,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101493000000,,move,569,926,0.239216,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101509000000,,move,578,930,0.243137,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101526000000,,move,583,936,0.239216,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101543000000,,move,586,946,0.235294,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101560000000,,move,589,962,0.223529,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101576000000,,move,591,980,0.223529,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101593000000,,move,591,1001,0.223529,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101610000000,,move,587,1025,0.227451,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101626000000,,move,580,1047,0.227451,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101643000000,,move,574,1070,0.235294,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101660000000,,move,570,1086,0.239216,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101676000000,,move,565,1099,0.243137,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101693000000,,move,559,1113,0.247059,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101710000000,,move,551,1127,0.25098,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101726000000,,move,543,1140,0.25098,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101743000000,,move,535,1153,0.258824,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101760000000,,move,527,1169,0.254902,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101776000000,,move,516,1184,0.243137,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101793000000,,move,497,1207,0.258824,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101810000000,,move,472,1234,0.266667,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101827000000,,move,448,1263,0.27451,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101843000000,,move,428,1286,0.270588,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101860000000,,move,412,1308,0.270588,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101877000000,,move,395,1326,0.270588,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101893000000,,move,377,1345,0.266667,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101910000000,,move,359,1363,0.266667,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101926000000,,move,340,1374,0.270588,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101943000000,,move,323,1383,0.266667,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101960000000,,move,305,1388,0.270588,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101977000000,,move,287,1389,0.270588,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239101993000000,,move,271,1389,0.266667,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239102010000000,,move,254,1385,0.27451,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239102027000000,,move,240,1381,0.266667,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239102043000000,,move,225,1376,0.270588,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239102060000000,,move,203,1368,0.266667,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239102077000000,,move,180,1359,0.254902,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239102094000000,,move,156,1347,0.266667,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239102110000000,,move,137,1331,0.266667,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239102127000000,,move,120,1313,0.270588,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239102144000000,,move,110,1288,0.278431,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239102160000000,,move,108,1264,0.282353,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239102177000000,,move,112,1240,0.294118,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239102194000000,,move,119,1219,0.298039,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239102211000000,,move,129,1197,0.298039,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239102227000000,,move,140,1175,0.305882,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239102244000000,,move,151,1159,0.313726,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239102260000000,,move,164,1148,0.313726,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,2,1743239102277000000,,move,181,1141,0.298039,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239104279000000,,move,108,1245,0.25098,0,,,,,,
,3,1743239104294382863,,,,,,,-1.74058,7.56807,4.66151,,,
,3,1743239104294657518,,,,,,,,,,-0.0232129,0.691499,0.37385
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239104296000000,,move,100,1215,0.247059,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239104312000000,,move,96,1182,0.25098,0,,,,,,
,3,1743239104314463223,,,,,,,-1.36709,7.81946,4.67827,,,
,3,1743239104314737878,,,,,,,,,,-0.178373,0.426384,0.243124
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239104329000000,,move,98,1157,0.262745,0,,,,,,
,3,1743239104334543583,,,,,,,-1.54665,7.18739,6.00705,,,
,3,1743239104334818239,,,,,,,,,,-0.321315,-0.0177151,0.00610865
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239104346000000,,move,105,1134,0.278431,0,,,,,,
,3,1743239104354623943,,,,,,,-2.00874,6.90727,6.76601,,,
,3,1743239104354898598,,,,,,,,,,-0.28955,-0.43066,-0.24679
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239104363000000,,move,118,1121,0.294118,0,,,,,,
,3,1743239104374704303,,,,,,,-2.15718,6.89291,5.99987,,,
,3,1743239104374948441,,,,,,,,,,-0.18326,-0.479529,-0.301767
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239104379000000,,move,134,1114,0.305882,0,,,,,,
,3,1743239104394784663,,,,,,,-1.76932,7.16106,4.94163,,,
,3,1743239104395028801,,,,,,,,,,-0.171653,-0.841161,-0.39523
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239104396000000,,move,146,1112,0.301961,0,,,,,,
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239104413000000,,move,161,1114,0.282353,0,,,,,,
,3,1743239104414865023,,,,,,,-1.75495,7.16106,4.28323,,,
,3,1743239104415109161,,,,,,,,,,-0.31032,-1.18202,-0.549779
Vdz0RsiozHP4K6UydnPn7SYRwwE2,3,1743239104429000000,,move,186,1119,0.254902,0,,,,,,
,3,1743239104434945384,,,,,,,-1.35512,6.3183,5.26246,,,
,3,1743239104435189521,,,,,,,,,,-0.62125,-1.37994,-0.637743
