userid,timestamp,orientation,touch_event_type,touch_x,touch_y,touch_pressure,touch_size,accelerometer_x,accelerometer_y,accelerometer_z
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297562929000000,,move,544.349,2003.99,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297562946000000,,move,615.06,2013.91,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297562963000000,,move,681.71,2021.19,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297562979000000,,move,747.626,2038.7,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297562996000000,,move,822.148,2048.82,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297563013000000,,move,909.184,2081.67,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297563029000000,,move,981.6,2103.01,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297563046000000,,move,1026.48,2134.4,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297563063000000,,move,1047.06,2141.89,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297563079000000,,move,1053.96,2150.98,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297563265000000,,up,1053.96,2149.88,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297563952000000,,down,201.973,1302.95,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564001000000,,move,201.973,1310.94,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564046000000,,move,201.973,1323.39,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564063000000,,move,205.994,1329.17,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564079000000,,move,209.479,1341.91,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564096000000,,move,209.981,1363.28,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564113000000,,move,211.793,1424.73,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564129000000,,move,213.97,1571.03,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564146000000,,move,213.97,1722.07,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564163000000,,move,209.981,1808.4,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564179000000,,move,206.48,1848.42,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564196000000,,move,205.994,1874.71,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564213000000,,move,205.994,1894.18,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564229000000,,move,202.475,1908.91,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564246000000,,move,201.973,1922.92,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564263000000,,move,201.973,1938.73,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564279000000,,move,201.973,1968.72,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564296000000,,move,201.973,1992.72,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564313000000,,move,203.741,2017.42,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564329000000,,move,205.994,2037.14,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564344000000,,move,205.994,2043.89,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564379000000,,move,205.994,2053.68,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564396000000,,move,210.397,2053.88,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564430000000,,move,213.97,2053.88,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564479000000,,move,243.888,2053.88,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564496000000,,move,275.569,2053.88,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564513000000,,move,319.31,2053.88,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564529000000,,move,369.597,2053.88,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564546000000,,move,433.152,2053.88,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564563000000,,move,496.154,2047.82,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564579000000,,move,566.396,2041.89,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564596000000,,move,634.052,2021.88,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564613000000,,move,679.395,2021.9,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564629000000,,move,729.042,2021.9,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564646000000,,move,772.469,2017.9,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564663000000,,move,819.685,2013.91,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564679000000,,move,884.675,2013.91,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564696000000,,move,949.437,2013.91,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564713000000,,move,1010.01,2019.25,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564729000000,,move,1058.35,2028.1,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564739000000,,move,1073.94,2033.89,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297564746000000,,up,1073.94,2033.89,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297565405000000,,down,193.964,1358.91,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297565444000000,,move,205.978,1354.91,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297565462000000,,move,201.973,1348.92,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297565485000000,,move,201.973,1342.92,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297565563000000,,move,201.973,1355.54,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297565579000000,,move,201.973,1371.7,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297565596000000,,move,195.683,1406.65,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297565613000000,,move,193.964,1458.85,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297565629000000,,move,193.964,1559.89,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297565646000000,,move,193.964,1645.24,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297565663000000,,move,193.964,1693.99,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297565679000000,,move,193.964,1722.42,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297565696000000,,move,193.964,1759.96,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297565713000000,,move,193.964,1781.56,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297565729000000,,move,201.973,1804.17,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297565746000000,,move,204.423,1825.22,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297565763000000,,move,210.193,1842.1,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297565779000000,,move,209.981,1864.67,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297565796000000,,move,213.97,1877.04,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297565813000000,,move,213.97,1882.54,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297565829000000,,move,213.97,1896.51,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297565846000000,,move,213.97,1908.79,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297565863000000,,move,213.97,1922.42,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297565879000000,,move,213.97,1935.63,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297565895000000,,move,213.97,1943.89,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297565919000000,,move,213.97,1949.88,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297565946000000,,move,213.97,1956.56,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297565960000000,,move,213.97,1963.88,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297565979000000,,move,213.97,1974.75,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297565996000000,,move,213.97,1983.65,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297566013000000,,move,213.97,1990.26,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297566023000000,,move,213.97,1995.92,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297566077000000,,move,221.979,1993.92,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297566096000000,,move,231.233,1993.92,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297566113000000,,move,239.392,1993.92,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297566129000000,,move,249.92,1993.92,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297566146000000,,move,302.952,1993.92,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297566163000000,,move,378.385,1993.92,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297566179000000,,move,458.047,1993.92,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297566196000000,,move,528.483,1993.92,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297566213000000,,move,590.797,2000.86,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297566229000000,,move,648.719,2001.92,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297566246000000,,move,689.449,2001.92,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297566263000000,,move,713.649,2009.6,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297566279000000,,move,738.069,2009.91,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297566296000000,,move,778.366,2013.91,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297566313000000,,move,872.27,2029.48,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297566329000000,,move,999.931,2055.87,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297566342000000,,move,1053.96,2069.94,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297566349000000,,up,1053.96,2069.94,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567103000000,,down,205.994,1354.91,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567123000000,,move,205.994,1350.92,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567152000000,,move,209.981,1350.92,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567263000000,,move,209.981,1359.81,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567279000000,,move,209.981,1393.37,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567296000000,,move,209.981,1427.79,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567313000000,,move,209.981,1510.36,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567329000000,,move,222.946,1618.83,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567346000000,,move,230.068,1694.55,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567363000000,,move,229.988,1724.49,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567379000000,,move,229.988,1741.23,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567396000000,,move,229.988,1751.49,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567412000000,,move,229.988,1763.88,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567429000000,,move,229.988,1777.49,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567446000000,,move,233.976,1805.24,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567463000000,,move,233.976,1834.1,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567479000000,,move,233.976,1860.74,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567496000000,,move,233.976,1882.04,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567513000000,,move,237.979,1899.92,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567529000000,,move,241.985,1913.25,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567543000000,,move,241.985,1919.91,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567559000000,,move,241.985,1921.9,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567596000000,,move,241.985,1938.31,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567630000000,,move,241.985,1941.89,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567663000000,,move,241.985,1951.9,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567678000000,,move,241.985,1959.88,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567695000000,,move,241.985,1961.88,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567729000000,,move,241.985,1977.11,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567742000000,,move,247.967,1977.93,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567779000000,,move,253.394,1981.93,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567796000000,,move,284.654,1991.27,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567813000000,,move,340.609,1999.43,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567829000000,,move,410.205,2001.92,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567846000000,,move,506.198,2009.91,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567863000000,,move,595.635,2017.9,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567879000000,,move,680.476,2021.9,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567896000000,,move,723.963,2021.9,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567913000000,,move,762.707,2031.64,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567929000000,,move,816.31,2040.27,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567946000000,,move,873.099,2054.4,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567963000000,,move,940.465,2068.9,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567979000000,,move,1020.59,2095.24,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567988000000,,move,1061.94,2101.91,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297567997000000,,up,1061.94,2101.91,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297568937000000,,down,189.976,1382.89,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297568978000000,,move,189.976,1378.9,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297568996000000,,move,189.976,1373.71,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569029000000,,move,189.976,1367.3,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569037000000,,move,189.976,1358.91,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569063000000,,move,189.976,1358.91,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569084000000,,move,189.976,1354.91,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569146000000,,move,193.964,1361.57,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569163000000,,move,193.964,1371.33,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569179000000,,move,201.973,1389.03,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569196000000,,move,205.994,1421.26,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569213000000,,move,208.9,1475.3,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569229000000,,move,213.97,1575.87,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569246000000,,move,232.292,1646.47,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569263000000,,move,245.641,1692.6,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569279000000,,move,249.961,1722.27,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569296000000,,move,253.982,1749.92,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569313000000,,move,253.982,1778.99,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569329000000,,move,253.982,1804.8,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569346000000,,move,253.982,1863,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569363000000,,move,253.982,1891.93,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569379000000,,move,253.982,1910,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569395000000,,move,253.982,1919.91,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569413000000,,move,253.982,1934.41,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569429000000,,move,253.982,1941.99,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569446000000,,move,253.982,1958.1,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569463000000,,move,253.982,1980.46,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569479000000,,move,253.982,1994,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569496000000,,move,253.982,2014.84,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569510000000,,move,253.982,2023.9,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569529000000,,move,256.157,2033.89,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569546000000,,move,261.991,2037.07,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569559000000,,move,261.991,2043.89,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569596000000,,move,268.453,2049.88,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569602000000,,move,271.961,2049.88,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569624000000,,move,273.988,2049.88,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569646000000,,move,283.743,2049.88,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569663000000,,move,315.257,2049.88,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569679000000,,move,372.058,2049.88,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569696000000,,move,439.896,2049.88,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569713000000,,move,522.932,2052.78,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569729000000,,move,590.54,2053.88,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569746000000,,move,656.261,2059.92,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569763000000,,move,723.521,2069.32,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569779000000,,move,773.352,2074.78,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569796000000,,move,802.478,2077.93,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569813000000,,move,829.343,2077.93,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569829000000,,move,849.451,2077.93,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569846000000,,move,864.816,2077.93,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569863000000,,move,884.735,2077.93,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569879000000,,move,915.606,2081.93,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569896000000,,move,937.279,2085.24,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569913000000,,move,948.493,2089.92,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569921000000,,move,951.938,2089.92,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569946000000,,move,959.465,2089.92,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569963000000,,move,965.738,2089.92,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569979000000,,move,974.527,2089.92,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297569996000000,,move,999.773,2089.92,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297570013000000,,move,1023.61,2093.92,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297570029000000,,move,1030.37,2093.92,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297570040000000,,move,1035.95,2093.92,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297570079000000,,move,1044.78,2093.92,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297570086000000,,move,1045.95,2093.92,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297570137000000,,move,1045.95,2097.92,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297570152000000,,up,1045.95,2097.92,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297570767000000,,down,229.988,1322.94,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297570801000000,,move,225.967,1318.94,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297570826000000,,move,221.979,1318.94,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297570896000000,,move,221.979,1336.56,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297570913000000,,move,225.967,1361.3,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297570929000000,,move,229.988,1381.04,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297570946000000,,move,229.988,1404.54,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297570963000000,,move,229.988,1459.05,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297570979000000,,move,229.988,1547.65,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297570996000000,,move,229.988,1650.53,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297571013000000,,move,229.988,1712.66,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297571029000000,,move,229.988,1773.39,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297571046000000,,move,229.988,1820.64,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297571063000000,,move,229.988,1883.88,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297571079000000,,move,229.988,1934.88,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297571096000000,,move,229.988,1979.02,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297571113000000,,move,229.988,1996.5,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297571129000000,,move,229.988,2016.52,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297571143000000,,move,229.988,2023.9,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297571179000000,,move,229.988,2033.49,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297571188000000,,move,229.988,2035.89,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297571232000000,,move,233.976,2033.89,1,0.000000596046,,,
YKcGLY16nQff5VVeIHrIB1EEfvf1,1739297571274000000,,move,233.976,2029.9,1,0.000000596046,,,
