userid,vzor_id,timestamp,orientation,touch_event_type,touch_x,touch_y,touch_pressure,touch_size,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239034820000000,,move,153,1062,0.215686,0,-2.45406,7.28316,6.45956,-0.685391,-0.863763,-0.161268
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239034836000000,,move,157,1086,0.215686,0,-2.36068,7.40287,6.11958,-0.497244,-0.632246,-0.10568
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239034870000000,,move,164,1119,0.223529,0,-2.07098,7.44836,5.75327,-0.361632,-0.419664,-0.0574213
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239034887000000,,move,166,1130,0.223529,0,-2.48518,7.37414,5.98311,-0.312152,-0.286496,-0.0739147
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239034903000000,,move,169,1138,0.231373,0,-2.48997,7.50582,6.67503,-0.273057,-0.280998,-0.0513127
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239034920000000,,move,171,1140,0.235294,0,-2.48039,7.37414,7.185,-0.142332,-0.249844,-0.0213803
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239034937000000,,move,174,1141,0.25098,0,-2.33914,7.31189,6.51462,0.202196,-0.138056,0.00977384
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239034970000000,,move,180,1134,0.262745,0,-2.54025,7.50582,5.72932,0.318872,-0.0971276,0.0342085
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239034987000000,,move,184,1123,0.258824,0,-2.41336,7.75243,5.26964,0.31765,-0.0335976,0.06353
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239035003000000,,move,188,1107,0.247059,0,-2.26013,7.86016,5.1212,0.270002,-0.00305433,0.0494801
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239035020000000,,move,193,1087,0.239216,0,-2.2697,7.71412,5.10923,0.229074,-0.0207694,0.0195477
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239035037000000,,move,202,1066,0.231373,0,-2.43251,7.69496,5.18584,0.199753,-0.0482584,0.0018326
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239035070000000,,move,243,1008,0.215686,0,-2.33674,7.71651,5.04698,0.184481,-0.0592539,0.013439
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239035087000000,,move,272,973,0.215686,0,-2.29843,7.72369,5.18105,0.144775,-0.0415388,0.0366519
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239035103000000,,move,303,934,0.215686,0,-2.17154,7.65187,5.20978,0.130725,-0.00610865,0.0342085
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239035120000000,,move,338,895,0.211765,0,-2.17633,7.77637,4.98473,0.143553,0.101404,0.0384845
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239035137000000,,move,373,860,0.211765,0,-2.32477,7.75243,4.79559,0.12706,0.111177,0.0378736
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239035170000000,,move,411,820,0.203922,0,-2.08056,7.79313,4.83868,0.0897972,0.0763582,0.0342085
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239035187000000,,move,425,808,0.203922,0,-2.47321,7.77397,5.25288,0.0616974,0.0262672,-0.0177151
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239035204000000,,move,436,794,0.203922,0,-2.37026,7.75721,5.63356,0.0916298,0.0232129,-0.0146608
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239035220000000,,move,447,779,0.203922,0,-2.34632,7.83143,5.26246,0.153327,0.06353,0.000610865
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239035237000000,,move,463,764,0.203922,0,-2.35829,7.96311,4.80277,0.180816,0.141721,0.0116064
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239035270000000,,move,487,739,0.203922,0,-2.29604,8.05409,4.75488,0.153938,0.0946841,0.00671952
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239035287000000,,move,499,729,0.203922,0,-2.41814,7.92481,5.17148,0.0891863,0.000610865,0.00488692
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239035304000000,,move,513,718,0.203922,0,-2.34632,7.78594,5.47793,0.118508,-0.0403171,0.00549779
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239035320000000,,move,525,708,0.207843,0,-2.38223,7.77876,4.78362,0.170431,0.0647517,0.0164934
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239035337000000,,move,533,698,0.207843,0,-2.2721,7.9272,4.35745,0.152716,0.0830777,0.0384845
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239035370000000,,move,546,680,0.203922,0,-2.13323,7.86974,4.58011,0.100182,0.0372628,0.0348193
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239035387000000,,move,554,671,0.2,0,-2.05422,7.95833,4.94642,0.0561996,0.00855211,0.013439
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239035404000000,,move,563,665,0.207843,0,-2.46603,7.9296,5.17148,0.0580322,0.0128282,-0.0323759
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239035420000000,,move,570,659,0.207843,0,-2.40857,7.97748,4.43646,0.0989602,0.0537561,-0.0360411
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239035454000000,,move,579,649,0.207843,0,-2.26491,8.04212,4.13957,0.0574213,0.0739147,-0.0238237
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239035471000000,,move,583,643,0.211765,0,-2.3966,7.9703,4.35505,-0.0818559,0.0128282,-0.0366519
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239035487000000,,move,586,638,0.207843,0,-2.31519,7.98227,4.52744,-0.144775,-0.0867429,-0.031765
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239035504000000,,move,590,635,0.211765,0,-2.54504,8.00382,4.55377,-0.19059,-0.136834,-0.0384845
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239035521000000,,move,593,633,0.211765,0,-2.54504,8.07804,4.10127,-0.248011,-0.12706,-0.0213803
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239035554000000,,move,595,631,0.207843,0,-2.30322,7.89129,4.21619,-0.364687,-0.178373,-0.000610865
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239035571000000,,move,595,631,0.184314,0,-2.73657,7.87453,4.50589,-0.478918,-0.304211,-0.00610865
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239035579000000,,move,595,632,0.101961,0,-2.74376,7.64947,3.5099,-0.597426,-0.462425,0.013439
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239038257000000,,down,92,670,0.180392,0,-3.13162,8.27436,2.84671,0.397062,0.495412,0.137445
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239038274000000,,move,92,670,0.235294,0,-2.92571,8.32224,1.17555,0.172264,-0.0580322,0.128282
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239038290000000,,move,92,670,0.247059,0,-3.24893,8.27676,3.00472,-0.160047,-0.527788,0.0586431
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239038324000000,,move,94,674,0.258824,0,-3.33512,8.2169,4.11084,-0.282831,-0.767858,0.0458149
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239038340000000,,move,101,690,0.254902,0,-3.24654,8.27676,4.05338,-0.295659,-0.921796,0.0641408
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239038357000000,,move,105,708,0.254902,0,-2.33914,8.36055,3.80199,-0.347582,-1.02259,0.0836885
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239038374000000,,move,107,740,0.25098,0,-2.60729,8.11634,3.7182,-0.456927,-1.08306,0.013439
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239038390000000,,move,106,783,0.239216,0,-2.50912,7.79552,4.42927,-0.602313,-1.15698,-0.0213803
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239038424000000,,move,100,904,0.211765,0,-1.96325,7.82904,5.27203,-0.79779,-1.10139,-0.0684169
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239038440000000,,move,100,968,0.211765,0,-1.80283,7.48906,6.28239,-0.808175,-0.991434,-0.139277
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239038457000000,,move,104,1022,0.215686,0,-1.83875,7.21852,7.01022,-0.645685,-0.897361,-0.195477
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239038474000000,,move,112,1061,0.223529,0,-1.96803,7.20415,7.16106,-0.364687,-0.813062,-0.22602
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239038491000000,,move,121,1086,0.231373,0,-2.28646,7.27119,6.65588,-0.0806342,-0.788627,-0.222355
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239038524000000,,move,139,1109,0.243137,0,-1.94649,7.58244,5.39892,0.0824668,-0.672563,-0.153938
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239038541000000,,move,145,1114,0.247059,0,-1.68791,7.67102,5.60483,0.0299324,-0.595594,-0.0928515
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239038557000000,,move,149,1116,0.25098,0,-1.73819,7.53934,6.34463,-0.0531453,-0.44471,-0.0824668
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239038574000000,,move,154,1113,0.247059,0,-2.04944,7.44357,6.92882,-0.022602,-0.286496,-0.107512
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239038591000000,,move,163,1102,0.258824,0,-1.92254,7.31429,6.45716,0.222355,-0.138056,-0.0934624
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239038624000000,,move,192,1056,0.25098,0,-2.01352,7.40287,5.56891,0.319483,-0.0983493,-0.0616974
Vdz0RsiozHP4K6UydnPn7SYRwwE2,1,1743239038641000000,,move,214,1021,0.235294,0,-2.00395,7.62793,5.35344,0.306654,-0.11973,-0.0421497
